ticker,volume,time,buy\short_price,min_price,min_price_time,max_price,max_price_time,RPS_(30%)_SL_1%,RPS_(30%)_SL_2%,RPS_(30%)_SL_3%,RPS_(30%)_SL_4%,RPS_(30%)_SL_5%,max_loss_%,RPB_(30%)_SL_1%,RPB_(30%)_SL_2%,RPB_(30%)_SL_3%,RPB_(30%)_SL_4%,RPB_(30%)_SL_5%,max_proffit_%
STGUSDT,5.01,2026-01-29 08:42:16,0.1785,0.1785,,0.1785,,,,,,,,,,,,,
AIOUSDT,5.41,2026-01-29 08:47:16,0.18013,0.18013,,0.18013,,,,,,,,,,,,,
BANKUSDT,6.48,2026-01-29 09:40:16,0.0519,0.0519,,0.0519,,,,,,,,,,,,,
ARPAUSDT,8.14,2026-01-29 10:58:16,0.01278,0.01278,,0.01278,,,,,,,,,,,,,
BELUSDT,16.66,2026-01-29 11:04:16,0.1333,0.1333,,0.1333,,,,,,,,,,,,,
VICUSDT,7.01,2026-01-29 11:12:16,0.0762,0.0762,,0.0762,,,,,,,,,,,,,
1MBABYDOGEUSDT,5.88,2026-01-29 11:28:17,0.0006155,0.0006155,,0.0006155,,,,,,,,,,,,,
RIFUSDT,6.07,2026-01-29 11:37:17,0.03477,0.03477,,0.03477,,,,,,,,,,,,,
ICNTUSDT,5.55,2026-01-29 11:55:16,0.4188,0.4188,,0.4188,,,,,,,,,,,,,
XPINUSDT,7.96,2026-01-29 12:05:17,0.00235,0.00235,,0.00235,,,,,,,,,,,,,
WCTUSDT,5.41,2026-01-29 14:25:16,0.07466,0.07466,,0.07466,,,,,,,,,,,,,
42USDT,10.21,2026-01-29 15:01:16,0.02969,0.02969,,0.02969,,,,,,,,,,,,,
B2USDT,5.48,2026-01-29 15:22:17,0.9045,0.9045,,0.9045,,,,,,,,,,,,,
ENJUSDT,15.97,2026-01-29 15:36:16,0.0272,0.0272,,0.0272,,,,,,,,,,,,,
我踏马来了USDT,5.07,2026-01-29 15:47:18,0.02753,0.02753,,0.02753,,,,,,,,,,,,,
ATAUSDT,68.0,2026-01-29 16:01:16,0.0167,0.0167,,0.0167,,,,,,,,,,,,,
RVVUSDT,6.03,2026-01-29 16:01:17,0.0028,0.0028,,0.0028,,,,,,,,,,,,,
MORPHOUSDT,9.64,2026-01-29 16:12:17,1.2176,1.2176,,1.2176,,,,,,,,,,,,,
LRCUSDT,5.12,2026-01-29 16:18:16,0.04723,0.04723,,0.04723,,,,,,,,,,,,,
UAIUSDT,5.13,2026-01-29 16:32:16,0.1821,0.1821,,0.1821,,,,,,,,,,,,,
BTCDOMUSDT,5.46,2026-01-29 17:10:17,4761.4,4761.4,,4761.4,,,,,,,,,,,,,
AVAAIUSDT,52.04,2026-01-29 17:51:15,0.00892,0.00892,,0.00892,,,,,,,,,,,,,
TRUTHUSDT,6.43,2026-01-29 18:40:16,0.014244,0.014244,,0.014244,,,,,,,,,,,,,
PROMPTUSDT,5.05,2026-01-29 18:47:16,0.06886,0.06886,,0.06886,,,,,,,,,,,,,
JCTUSDT,8.54,2026-01-29 19:01:17,0.001638,0.001638,,0.001638,,,,,,,,,,,,,
FUNUSDT,6.21,2026-01-29 21:15:17,0.001441,0.001441,,0.001441,,,,,,,,,,,,,
CUDISUSDT,10.9,2026-01-29 21:24:17,0.02068,0.02068,,0.02068,,,,,,,,,,,,,
EPTUSDT,6.3,2026-01-29 23:00:17,0.001356,0.001356,,0.001356,,,,,,,,,,,,,
SPELLUSDT,6.82,2026-01-29 23:04:18,0.000238,0.000238,,0.000238,,,,,,,,,,,,,
TLMUSDT,6.77,2026-01-29 23:37:17,0.002205,0.002205,,0.002205,,,,,,,,,,,,,
TAUSDT,7.89,2026-01-30 00:50:16,0.0425,0.0425,,0.0425,,,,,,,,,,,,,
