ticker,volume,time,buy\short_price,min_price,min_price_time,max_price,max_price_time,RPS_(30%)_SL_1%,RPS_(30%)_SL_2%,RPS_(30%)_SL_3%,RPS_(30%)_SL_4%,RPS_(30%)_SL_5%,max_loss_%,RPB_(30%)_SL_1%,RPB_(30%)_SL_2%,RPB_(30%)_SL_3%,RPB_(30%)_SL_4%,RPB_(30%)_SL_5%,max_proffit_%
WCTUSDT,5.27,2026-02-01 10:36:18,0.07239,0.07239,,0.07239,,,,,,,,,,,,,
1000LUNCUSDT,20.73,2026-02-01 11:26:17,0.03582,0.03582,,0.03582,,,,,,,,,,,,,
1INCHUSDT,11.69,2026-02-01 11:29:17,0.1082,0.1082,,0.1082,,,,,,,,,,,,,
MINAUSDT,5.71,2026-02-01 11:42:17,0.0726,0.0726,,0.0726,,,,,,,,,,,,,
ASTRUSDT,20.99,2026-02-01 11:53:16,0.009761,0.009761,,0.009761,,,,,,,,,,,,,
ALTUSDT,7.14,2026-02-01 11:54:17,0.01049,0.01049,,0.01049,,,,,,,,,,,,,
ANKRUSDT,7.44,2026-02-01 11:54:18,0.005156,0.005156,,0.005156,,,,,,,,,,,,,
STEEMUSDT,10.97,2026-02-01 11:55:18,0.06125,0.06125,,0.06125,,,,,,,,,,,,,
SCRUSDT,11.19,2026-02-01 11:59:17,0.06327,0.06327,,0.06327,,,,,,,,,,,,,
KAVAUSDT,7.58,2026-02-01 12:00:17,0.0664,0.0664,,0.0664,,,,,,,,,,,,,
QTUMUSDT,5.35,2026-02-01 12:01:17,1.102,1.102,,1.102,,,,,,,,,,,,,
GASUSDT,9.36,2026-02-01 12:07:18,1.846,1.846,,1.846,,,,,,,,,,,,,
MELANIAUSDT,5.47,2026-02-01 12:12:18,0.1333,0.1333,,0.1333,,,,,,,,,,,,,
WAXPUSDT,6.66,2026-02-01 12:20:17,0.007579,0.007579,,0.007579,,,,,,,,,,,,,
AVAAIUSDT,10.12,2026-02-01 13:16:17,0.00865,0.00865,,0.00865,,,,,,,,,,,,,
1000RATSUSDT,5.7,2026-02-01 13:22:17,0.06633,0.06633,,0.06633,,,,,,,,,,,,,
ASRUSDT,6.55,2026-02-01 13:26:17,1.534,1.534,,1.534,,,,,,,,,,,,,
CVCUSDT,6.04,2026-02-01 15:00:19,0.0374,0.0374,,0.0374,,,,,,,,,,,,,
LIGHTUSDT,5.03,2026-02-01 15:01:18,0.3909,0.3909,,0.3909,,,,,,,,,,,,,
POLYXUSDT,9.71,2026-02-01 15:04:17,0.04998,0.04998,,0.04998,,,,,,,,,,,,,
BLUAIUSDT,5.7,2026-02-01 15:06:18,0.007326,0.007326,,0.007326,,,,,,,,,,,,,
SCRTUSDT,11.1,2026-02-01 15:09:18,0.1244,0.1244,,0.1244,,,,,,,,,,,,,
LSKUSDT,5.89,2026-02-01 15:22:17,0.1521,0.1521,,0.1521,,,,,,,,,,,,,
TRADOORUSDT,6.3,2026-02-01 15:29:17,0.801,0.801,,0.801,,,,,,,,,,,,,
ICXUSDT,8.02,2026-02-01 15:29:18,0.0463,0.0463,,0.0463,,,,,,,,,,,,,
ARKUSDT,10.74,2026-02-01 15:32:19,0.2594,0.2594,,0.2594,,,,,,,,,,,,,
NKNUSDT,12.68,2026-02-01 15:36:19,0.01148,0.01148,,0.01148,,,,,,,,,,,,,
CHESSUSDT,7.87,2026-02-01 15:39:18,0.02598,0.02598,,0.02598,,,,,,,,,,,,,
SLPUSDT,13.85,2026-02-01 16:26:18,0.0007641,0.0007641,,0.0007641,,,,,,,,,,,,,
LUNA2USDT,5.93,2026-02-01 16:45:18,0.06971,0.06971,,0.06971,,,,,,,,,,,,,
1000WHYUSDT,7.88,2026-02-01 16:57:18,1.28e-05,1.28e-05,,1.28e-05,,,,,,,,,,,,,
BTCDOMUSDT,7.46,2026-02-01 17:23:17,5043.4,5043.4,,5043.4,,,,,,,,,,,,,
